step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
1280,0.55929,0.55929,0.824219,1280,0.585002,0.585002,0.816406,1280,0.901331,0.901331,0.71875,1280,0.967308,0.967308,0.699219,1280,0.616478,0.616478,0.820313,1280,0.807092,0.807092,0.6875,1280,0.600439,0.600439,0.816406,1280,0.803422,0.803422,0.726563
1380,0.500636,0.500636,0.828125,1380,0.499168,0.499168,0.815104,1380,0.716562,0.716562,0.736979,1380,0.62237,0.62237,0.734375,1380,0.576016,0.576016,0.804688,1380,0.712087,0.712087,0.703125,1380,0.556704,0.556704,0.809896,1380,0.6398,0.6398,0.739583
1480,0.473349,0.473349,0.837891,1480,0.361502,0.361502,0.832031,1480,0.744841,0.744841,0.730469,1480,0.589393,0.589393,0.751953,1480,0.468831,0.468831,0.816406,1480,0.708977,0.708977,0.720703,1480,0.358561,0.358561,0.832031,1480,0.762147,0.762147,0.728516
1573,0.279828,0.279828,0.914063,1573,0.194606,0.194606,0.921875,1573,0.483565,0.483565,0.804688,1573,0.577185,0.577185,0.78125,1573,0.427621,0.427621,0.835938,1573,0.612767,0.612767,0.789063,1573,0.225397,0.225397,0.914063,1573,0.585902,0.585902,0.796875
1673,0.332956,0.332956,0.886719,1673,0.463293,0.463293,0.890625,1673,0.771414,0.771414,0.769531,1673,0.660184,0.660184,0.777344,1673,0.49914,0.49914,0.816406,1673,0.727057,0.727057,0.765625,1673,0.43719,0.43719,0.871094,1673,0.645553,0.645553,0.785156
1773,0.305963,0.305963,0.888021,1773,0.376001,0.376001,0.877604,1773,0.603358,0.603358,0.765625,1773,0.522069,0.522069,0.786458,1773,0.459176,0.459176,0.815104,1773,0.532694,0.532694,0.778646,1773,0.371017,0.371017,0.882813,1773,0.476287,0.476287,0.786458
1873,0.244721,0.244721,0.894531,1873,0.233072,0.233072,0.890625,1873,0.573948,0.573948,0.765625,1873,0.523543,0.523543,0.796875,1873,0.249863,0.249863,0.835938,1873,0.557926,0.557926,0.777344,1873,0.207632,0.207632,0.890625,1873,0.460285,0.460285,0.794922
1966,0.136783,0.136783,0.945313,1966,0.130422,0.130422,0.9375,1966,0.443991,0.443991,0.828125,1966,0.413104,0.413104,0.828125,1966,0.218558,0.218558,0.929688,1966,0.54508,0.54508,0.796875,1966,0.190261,0.190261,0.9375,1966,0.429487,0.429487,0.851563
2066,0.324341,0.324341,0.910156,2066,0.26232,0.26232,0.925781,2066,0.529881,0.529881,0.832031,2066,0.541543,0.541543,0.828125,2066,0.447362,0.447362,0.882813,2066,0.579921,0.579921,0.78125,2066,0.253293,0.253293,0.921875,2066,0.501259,0.501259,0.835938
2166,0.25115,0.25115,0.90625,2166,0.350325,0.350325,0.921875,2166,0.478149,0.478149,0.830729,2166,0.344166,0.344166,0.841146,2166,0.299442,0.299442,0.885417,2166,0.370609,0.370609,0.809896,2166,0.247794,0.247794,0.911458,2166,0.371523,0.371523,0.848958
2266,0.234408,0.234408,0.912109,2266,0.147904,0.147904,0.927734,2266,0.404365,0.404365,0.832031,2266,0.431889,0.431889,0.839844,2266,0.168278,0.168278,0.898438,2266,0.407316,0.407316,0.818359,2266,0.219027,0.219027,0.912109,2266,0.446077,0.446077,0.853516
2359,0.114029,0.114029,0.96875,2359,0.102195,0.102195,0.96875,2359,0.267642,0.267642,0.914063,2359,0.385397,0.385397,0.835938,2359,0.160591,0.160591,0.921875,2359,0.368014,0.368014,0.867188,2359,0.071743,0.071743,1.0,2359,0.367062,0.367062,0.867188
2459,0.159822,0.159822,0.945313,2459,0.298899,0.298899,0.929688,2459,0.383082,0.383082,0.886719,2459,0.456483,0.456483,0.824219,2459,0.218141,0.218141,0.917969,2459,0.411954,0.411954,0.855469,2459,0.203055,0.203055,0.960938,2459,0.328904,0.328904,0.863281
2559,0.124981,0.124981,0.953125,2559,0.19672,0.19672,0.932292,2559,0.390084,0.390084,0.877604,2559,0.335596,0.335596,0.846354,2559,0.161976,0.161976,0.919271,2559,0.332147,0.332147,0.861979,2559,0.0989515,0.0989515,0.958333,2559,0.211073,0.211073,0.880208
2659,0.184845,0.184845,0.943359,2659,0.0979776,0.0979776,0.9375,2659,0.183331,0.183331,0.894531,2659,0.230199,0.230199,0.867188,2659,0.110954,0.110954,0.935547,2659,0.346307,0.346307,0.871094,2659,0.0802138,0.0802138,0.962891,2659,0.357419,0.357419,0.880859
2752,0.0598874,0.0598874,0.976563,2752,0.0649937,0.0649937,0.976563,2752,0.261753,0.261753,0.914063,2752,0.297371,0.297371,0.90625,2752,0.0731581,0.0731581,0.960938,2752,0.242083,0.242083,0.90625,2752,0.0581633,0.0581633,0.976563,2752,0.272879,0.272879,0.898438
2852,0.145853,0.145853,0.949219,2852,0.186437,0.186437,0.957031,2852,0.359062,0.359062,0.902344,2852,0.327003,0.327003,0.890625,2852,0.15359,0.15359,0.953125,2852,0.271873,0.271873,0.898438,2852,0.202179,0.202179,0.953125,2852,0.239315,0.239315,0.894531
2952,0.124134,0.124134,0.955729,2952,0.0733467,0.0733467,0.966146,2952,0.242441,0.242441,0.903646,2952,0.259138,0.259138,0.90625,2952,0.188252,0.188252,0.942708,2952,0.118384,0.118384,0.919271,2952,0.0877763,0.0877763,0.958333,2952,0.242113,0.242113,0.898438
3052,0.105857,0.105857,0.957031,3052,0.0986718,0.0986718,0.964844,3052,0.164706,0.164706,0.908203,3052,0.148826,0.148826,0.917969,3052,0.150793,0.150793,0.943359,3052,0.280181,0.280181,0.916016,3052,0.174239,0.174239,0.953125,3052,0.249997,0.249997,0.902344
3145,0.0338442,0.0338442,0.984375,3145,0.0535864,0.0535864,0.984375,3145,0.127281,0.127281,0.953125,3145,0.268364,0.268364,0.914063,3145,0.105276,0.105276,0.96875,3145,0.206861,0.206861,0.929688,3145,0.0523256,0.0523256,0.984375,3145,0.244446,0.244446,0.90625
3245,0.140185,0.140185,0.96875,3245,0.162504,0.162504,0.96875,3245,0.223999,0.223999,0.945313,3245,0.298782,0.298782,0.898438,3245,0.0895124,0.0895124,0.96875,3245,0.119176,0.119176,0.945313,3245,0.245606,0.245606,0.957031,3245,0.164999,0.164999,0.925781
3345,0.153155,0.153155,0.966146,3345,0.174519,0.174519,0.960938,3345,0.213014,0.213014,0.932292,3345,0.151595,0.151595,0.911458,3345,0.11243,0.11243,0.960938,3345,0.0889318,0.0889318,0.953125,3345,0.0608906,0.0608906,0.963542,3345,0.102948,0.102948,0.940104
3445,0.0504792,0.0504792,0.96875,3445,0.108741,0.108741,0.960938,3445,0.214803,0.214803,0.925781,3445,0.157598,0.157598,0.919922,3445,0.0965826,0.0965826,0.962891,3445,0.130921,0.130921,0.955078,3445,0.0760386,0.0760386,0.964844,3445,0.138544,0.138544,0.945313
3538,0.0721096,0.0721096,0.96875,3538,0.0480487,0.0480487,0.992188,3538,0.110314,0.110314,0.976563,3538,0.161002,0.161002,0.921875,3538,0.0386806,0.0386806,0.992188,3538,0.14431,0.14431,0.9375,3538,0.0771228,0.0771228,0.953125,3538,0.130858,0.130858,0.945313
3638,0.0853441,0.0853441,0.964844,3638,0.0571923,0.0571923,0.980469,3638,0.165376,0.165376,0.953125,3638,0.223621,0.223621,0.933594,3638,0.120491,0.120491,0.976563,3638,0.0922652,0.0922652,0.953125,3638,0.0616795,0.0616795,0.960938,3638,0.161605,0.161605,0.949219
3738,0.14876,0.14876,0.963542,3738,0.0631093,0.0631093,0.979167,3738,0.103265,0.103265,0.953125,3738,0.144789,0.144789,0.942708,3738,0.0360928,0.0360928,0.976563,3738,0.0698421,0.0698421,0.963542,3738,0.0539456,0.0539456,0.96875,3738,0.127497,0.127497,0.958333
3838,0.0930258,0.0930258,0.960938,3838,0.0536633,0.0536633,0.982422,3838,0.0968832,0.0968832,0.953125,3838,0.158176,0.158176,0.945313,3838,0.0979537,0.0979537,0.976563,3838,0.324458,0.324458,0.945313,3838,0.147578,0.147578,0.962891,3838,0.136308,0.136308,0.957031
3931,0.0155681,0.0155681,1.0,3931,0.0257885,0.0257885,0.992188,3931,0.122218,0.122218,0.953125,3931,0.0932467,0.0932467,0.976563,3931,0.081567,0.081567,0.984375,3931,0.0394203,0.0394203,1.0,3931,0.0274453,0.0274453,0.992188,3931,0.113817,0.113817,0.945313
4031,0.0203286,0.0203286,1.0,4031,0.0086905,0.0086905,0.996094,4031,0.128866,0.128866,0.953125,4031,0.0329062,0.0329062,0.984375,4031,0.0195065,0.0195065,0.992188,4031,0.0327683,0.0327683,0.996094,4031,0.0218927,0.0218927,0.992188,4031,0.0222792,0.0222792,0.972656
4131,0.00934274,0.00934274,1.0,4131,0.0217356,0.0217356,0.994792,4131,0.0460398,0.0460398,0.960938,4131,0.020355,0.020355,0.989583,4131,0.0121123,0.0121123,0.994792,4131,0.0204738,0.0204738,0.994792,4131,0.00867346,0.00867346,0.994792,4131,0.0119138,0.0119138,0.981771
4231,0.00447887,0.00447887,1.0,4231,0.00472584,0.00472584,0.996094,4231,0.0176264,0.0176264,0.970703,4231,0.0451068,0.0451068,0.986328,4231,0.00366649,0.00366649,0.996094,4231,0.0165358,0.0165358,0.994141,4231,0.00824859,0.00824859,0.996094,4231,0.00690838,0.00690838,0.986328
4324,0.0145404,0.0145404,0.992188,4324,0.00733947,0.00733947,1.0,4324,0.0191765,0.0191765,0.992188,4324,0.0161088,0.0161088,1.0,4324,0.00435913,0.00435913,1.0,4324,0.00963395,0.00963395,1.0,4324,0.00442696,0.00442696,1.0,4324,0.0267942,0.0267942,0.992188
4424,0.0079479,0.0079479,0.996094,4424,0.00537559,0.00537559,1.0,4424,0.0525061,0.0525061,0.988281,4424,0.00992906,0.00992906,1.0,4424,0.0122395,0.0122395,1.0,4424,0.0164479,0.0164479,0.996094,4424,0.00562767,0.00562767,1.0,4424,0.010096,0.010096,0.996094
4524,0.00354748,0.00354748,0.997396,4524,0.00439975,0.00439975,1.0,4524,0.0174945,0.0174945,0.989583,4524,0.00923131,0.00923131,1.0,4524,0.00435122,0.00435122,1.0,4524,0.00969692,0.00969692,0.997396,4524,0.00371846,0.00371846,1.0,4524,0.0054974,0.0054974,0.997396
4624,0.00334693,0.00334693,0.998047,4624,0.00284859,0.00284859,1.0,4624,0.011769,0.011769,0.992188,4624,0.0167452,0.0167452,1.0,4624,0.00232181,0.00232181,1.0,4624,0.0105909,0.0105909,0.998047,4624,0.00442077,0.00442077,1.0,4624,0.00485869,0.00485869,0.998047
4717,0.00424819,0.00424819,1.0,4717,0.00475353,0.00475353,1.0,4717,0.0117923,0.0117923,1.0,4717,0.0110524,0.0110524,1.0,4717,0.00248805,0.00248805,1.0,4717,0.00688114,0.00688114,1.0,4717,0.00321012,0.00321012,1.0,4717,0.012106,0.012106,1.0
4817,0.00517806,0.00517806,1.0,4817,0.00392093,0.00392093,1.0,4817,0.0317468,0.0317468,0.996094,4817,0.00693459,0.00693459,1.0,4817,0.0091145,0.0091145,1.0,4817,0.00975523,0.00975523,1.0,4817,0.00368445,0.00368445,1.0,4817,0.00631051,0.00631051,1.0
4917,0.0024739,0.0024739,1.0,4917,0.00258015,0.00258015,1.0,4917,0.00945311,0.00945311,0.997396,4917,0.00641332,0.00641332,1.0,4917,0.00303513,0.00303513,1.0,4917,0.00718668,0.00718668,1.0,4917,0.00259943,0.00259943,1.0,4917,0.00389078,0.00389078,1.0
5017,0.00251387,0.00251387,1.0,5017,0.00200909,0.00200909,1.0,5017,0.00832982,0.00832982,0.998047,5017,0.0108704,0.0108704,1.0,5017,0.00179725,0.00179725,1.0,5017,0.00799224,0.00799224,1.0,5017,0.0031218,0.0031218,1.0,5017,0.00385449,0.00385449,1.0
5110,0.00300933,0.00300933,1.0,5110,0.00368489,0.00368489,1.0,5110,0.00844848,0.00844848,1.0,5110,0.0081638,0.0081638,1.0,5110,0.00190161,0.00190161,1.0,5110,0.00546821,0.00546821,1.0,5110,0.00254691,0.00254691,1.0,5110,0.00713962,0.00713962,1.0
5210,0.00397679,0.00397679,1.0,5210,0.00312395,0.00312395,1.0,5210,0.0219307,0.0219307,1.0,5210,0.00526817,0.00526817,1.0,5210,0.00712523,0.00712523,1.0,5210,0.00683145,0.00683145,1.0,5210,0.00272206,0.00272206,1.0,5210,0.0046041,0.0046041,1.0
5310,0.00197605,0.00197605,1.0,5310,0.00185747,0.00185747,1.0,5310,0.00608383,0.00608383,1.0,5310,0.0049071,0.0049071,1.0,5310,0.00238801,0.00238801,1.0,5310,0.00579741,0.00579741,1.0,5310,0.00202073,0.00202073,1.0,5310,0.00303456,0.00303456,1.0
5410,0.00203761,0.00203761,1.0,5410,0.00157957,0.00157957,1.0,5410,0.00652513,0.00652513,1.0,5410,0.00833622,0.00833622,1.0,5410,0.00145997,0.00145997,1.0,5410,0.00646444,0.00646444,1.0,5410,0.00241182,0.00241182,1.0,5410,0.00315635,0.00315635,1.0
5503,0.00232989,0.00232989,1.0,5503,0.00305174,0.00305174,1.0,5503,0.00659777,0.00659777,1.0,5503,0.00645286,0.00645286,1.0,5503,0.00158633,0.00158633,1.0,5503,0.00455201,0.00455201,1.0,5503,0.00213409,0.00213409,1.0,5503,0.00517683,0.00517683,1.0
5603,0.00326522,0.00326522,1.0,5603,0.00258271,0.00258271,1.0,5603,0.016454,0.016454,1.0,5603,0.00418385,0.00418385,1.0,5603,0.00584309,0.00584309,1.0,5603,0.00535753,0.00535753,1.0,5603,0.00213872,0.00213872,1.0,5603,0.00367208,0.00367208,1.0
5703,0.00166542,0.00166542,1.0,5703,0.00147435,0.00147435,1.0,5703,0.00434444,0.00434444,1.0,5703,0.00401194,0.00401194,1.0,5703,0.00198857,0.00198857,1.0,5703,0.00484269,0.00484269,1.0,5703,0.00165131,0.00165131,1.0,5703,0.00250173,0.00250173,1.0
5803,0.00172399,0.00172399,1.0,5803,0.00130455,0.00130455,1.0,5803,0.00534134,0.00534134,1.0,5803,0.00678891,0.00678891,1.0,5803,0.00123678,0.00123678,1.0,5803,0.00526253,0.00526253,1.0,5803,0.001968,0.001968,1.0,5803,0.00266244,0.00266244,1.0
