step, cross_entropy, loss, train_accuracy
1,2.58766,2.79973,0.0859375
80,1.71886,1.93131,0.304688
159,1.40786,1.62056,0.46875
238,1.11548,1.33131,0.5625
317,0.803988,1.02593,0.734375
396,0.677631,0.908338,0.773438
475,0.502918,0.744278,0.828125
554,0.440419,0.693465,0.882813
633,0.294488,0.558643,0.945313
712,0.213677,0.485641,0.914063
791,0.247148,0.525487,0.929688
870,0.136944,0.420079,0.953125
949,0.0471416,0.333933,0.984375
1028,0.11269,0.397285,0.953125
1107,0.0350194,0.321078,0.992188
