step, cross_entropy, loss, train_accuracy
1,2.6708,2.6708,0.0703125
41,1.72276,1.72276,0.382813
81,1.5584,1.5584,0.398438
121,1.49202,1.49202,0.445313
161,1.33887,1.33887,0.484375
