step, cross_entropy, loss, train_accuracy
1,2.65421,2.65421,0.0703125
41,1.85141,1.85141,0.3125
81,1.6923,1.6923,0.414063
121,1.6211,1.6211,0.40625
161,1.51254,1.51254,0.4375
