step, cross_entropy, loss, train_accuracy
1,2.6737,2.6737,0.0703125
41,1.7335,1.7335,0.351563
81,1.63365,1.63365,0.367188
121,1.4919,1.4919,0.4375
161,1.46141,1.46141,0.429688
