step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
1087,0.649131,0.882538,0.734375,1087,0.793457,1.02288,0.712891,1087,0.896557,1.11144,0.640625,1087,0.828992,1.05255,0.664063,1087,0.674082,0.904643,0.710938,1087,0.858187,1.07429,0.640625,1087,0.684266,0.916016,0.763672,1087,0.990779,1.20982,0.625
1180,0.478767,0.716041,0.835938,1180,0.439232,0.672293,0.859375,1180,0.808558,1.02584,0.726563,1180,0.77361,1.00058,0.710938,1180,0.488966,0.723362,0.796875,1180,0.764209,0.982999,0.726563,1180,0.394582,0.629776,0.851563,1180,0.718455,0.94056,0.71875
1280,0.707485,0.949209,0.789063,1280,0.748315,0.98518,0.789063,1280,0.92462,1.14547,0.703125,1280,0.707265,0.937536,0.722656,1280,0.592871,0.831862,0.777344,1280,0.923273,1.14579,0.699219,1280,0.706215,0.945951,0.785156,1280,0.856801,1.08246,0.679688
1380,0.436598,0.683201,0.8125,1380,0.535671,0.777037,0.799479,1380,0.887089,1.11133,0.708333,1380,0.745142,0.979156,0.710938,1380,0.564736,0.807791,0.776042,1380,0.817509,1.04365,0.695313,1380,0.47013,0.713958,0.796875,1380,0.781229,1.01085,0.684896
1480,0.533322,0.784298,0.810547,1480,0.438585,0.68433,0.8125,1480,0.766869,0.995228,0.71875,1480,0.635839,0.874663,0.726563,1480,0.476743,0.724635,0.785156,1480,0.816898,1.04724,0.695313,1480,0.453689,0.702191,0.804688,1480,0.776754,1.01106,0.689453
1573,0.344,0.599409,0.875,1573,0.24149,0.49174,0.929688,1573,0.635515,0.86797,0.75,1573,0.692591,0.935943,0.742188,1573,0.349315,0.601783,0.851563,1573,0.588647,0.823589,0.8125,1573,0.254458,0.508423,0.921875,1573,0.553972,0.793129,0.789063
1673,0.517344,0.777447,0.84375,1673,0.545148,0.799774,0.84375,1673,0.766319,1.00349,0.753906,1673,0.675394,0.923938,0.738281,1673,0.556067,0.813563,0.820313,1673,0.777792,1.01778,0.765625,1673,0.486791,0.744974,0.878906,1673,0.711655,0.955751,0.753906
1773,0.309004,0.574584,0.859375,1773,0.423531,0.683316,0.841146,1773,0.728121,0.970112,0.742188,1773,0.538382,0.792465,0.752604,1773,0.426737,0.688757,0.828125,1773,0.719113,0.964268,0.747396,1773,0.414581,0.677486,0.872396,1773,0.711976,0.961787,0.747396
1873,0.284364,0.554248,0.871094,1873,0.332191,0.596044,0.849609,1873,0.548081,0.795746,0.757813,1873,0.632399,0.892594,0.761719,1873,0.299046,0.565932,0.84375,1873,0.540191,0.790778,0.761719,1873,0.257884,0.526308,0.882813,1873,0.632521,0.888676,0.75
1966,0.307652,0.582294,0.914063,1966,0.255976,0.525329,0.921875,1966,0.532094,0.785527,0.796875,1966,0.48656,0.752543,0.8125,1966,0.193131,0.464202,0.9375,1966,0.476891,0.733648,0.828125,1966,0.187746,0.460569,0.945313,1966,0.514832,0.776797,0.78125
2066,0.371761,0.650975,0.882813,2066,0.4365,0.709655,0.886719,2066,0.73311,0.992581,0.777344,2066,0.553101,0.824928,0.8125,2066,0.377988,0.653817,0.898438,2066,0.609946,0.873457,0.804688,2066,0.384425,0.662069,0.894531,2066,0.526278,0.793831,0.820313
2166,0.323007,0.6068,0.885417,2166,0.300128,0.577851,0.888021,2166,0.610975,0.876133,0.783854,2166,0.561549,0.839906,0.8125,2166,0.315796,0.595702,0.903646,2166,0.579664,0.849428,0.796875,2166,0.281406,0.563717,0.890625,2166,0.572825,0.847027,0.8125
2266,0.315197,0.602349,0.888672,2266,0.286701,0.567927,0.888672,2266,0.565787,0.837069,0.794922,2266,0.428102,0.712447,0.818359,2266,0.22226,0.506429,0.912109,2266,0.385636,0.661634,0.810547,2266,0.254433,0.541522,0.896484,2266,0.612891,0.89397,0.798828
2359,0.240503,0.532558,0.929688,2359,0.242618,0.528657,0.898438,2359,0.370254,0.647474,0.859375,2359,0.419908,0.709812,0.851563,2359,0.19387,0.482866,0.953125,2359,0.326246,0.608523,0.898438,2359,0.15324,0.443898,0.945313,2359,0.402819,0.69018,0.84375
2459,0.358513,0.654268,0.890625,2459,0.33935,0.628695,0.890625,2459,0.53359,0.81739,0.828125,2459,0.392284,0.68823,0.84375,2459,0.361876,0.654948,0.933594,2459,0.61832,0.906323,0.839844,2459,0.236835,0.531192,0.917969,2459,0.437325,0.731432,0.835938
2559,0.271007,0.570438,0.90625,2559,0.32712,0.620423,0.903646,2559,0.418406,0.708261,0.825521,2559,0.478667,0.78095,0.84375,2559,0.184341,0.481829,0.934896,2559,0.426964,0.721405,0.854167,2559,0.158718,0.456178,0.927083,2559,0.390143,0.69097,0.846354
2659,0.246154,0.548358,0.908203,2659,0.175176,0.471717,0.914063,2659,0.497854,0.794122,0.833984,2659,0.292381,0.600799,0.863281,2659,0.223487,0.524003,0.933594,2659,0.404804,0.705824,0.853516,2659,0.267529,0.568303,0.917969,2659,0.387262,0.695026,0.841797
2752,0.153693,0.459183,0.9375,2752,0.144038,0.445473,0.9375,2752,0.241698,0.544192,0.914063,2752,0.405815,0.719865,0.867188,2752,0.125621,0.429268,0.953125,2752,0.369742,0.676887,0.835938,2752,0.161528,0.466221,0.945313,2752,0.266392,0.580392,0.898438
2852,0.290099,0.598012,0.90625,2852,0.333698,0.638006,0.90625,2852,0.472925,0.782097,0.875,2852,0.377356,0.696798,0.851563,2852,0.213971,0.52107,0.941406,2852,0.467782,0.781054,0.839844,2852,0.274864,0.581883,0.921875,2852,0.302026,0.622038,0.898438
2952,0.28832,0.598139,0.90625,2952,0.165476,0.472164,0.919271,2952,0.415634,0.730436,0.861979,2952,0.235315,0.559932,0.867188,2952,0.222793,0.531813,0.9375,2952,0.385664,0.703953,0.84375,2952,0.143842,0.453497,0.921875,2952,0.276693,0.602784,0.908854
3052,0.133092,0.44442,0.916016,3052,0.235384,0.544926,0.917969,3052,0.388807,0.708603,0.859375,3052,0.333153,0.663118,0.871094,3052,0.249371,0.560297,0.935547,3052,0.275535,0.599764,0.867188,3052,0.176521,0.487873,0.919922,3052,0.427862,0.75938,0.892578
3145,0.152975,0.465857,0.96875,3145,0.125499,0.436907,0.953125,3145,0.21028,0.536068,0.929688,3145,0.305452,0.640021,0.914063,3145,0.0950489,0.408874,0.960938,3145,0.277151,0.60722,0.875,3145,0.0885017,0.402989,0.96875,3145,0.315874,0.652377,0.859375
3245,0.164704,0.480614,0.960938,3245,0.170131,0.484095,0.949219,3245,0.377664,0.708435,0.890625,3245,0.240341,0.579965,0.910156,3245,0.252414,0.568004,0.941406,3245,0.327005,0.662239,0.886719,3245,0.187133,0.503269,0.949219,3245,0.419492,0.761948,0.855469
3345,0.111787,0.429194,0.963542,3345,0.220703,0.53662,0.950521,3345,0.345353,0.68168,0.888021,3345,0.301528,0.645384,0.90625,3345,0.140907,0.45736,0.942708,3345,0.358164,0.696468,0.877604,3345,0.151806,0.469111,0.947917,3345,0.320462,0.667175,0.861979
3445,0.106528,0.42461,0.962891,3445,0.158591,0.474909,0.953125,3445,0.386489,0.727463,0.884766,3445,0.354963,0.703551,0.894531,3445,0.173341,0.490476,0.9375,3445,0.257592,0.602301,0.886719,3445,0.124568,0.44437,0.949219,3445,0.305445,0.655154,0.869141
3538,0.173085,0.492901,0.960938,3538,0.0960637,0.415987,0.960938,3538,0.198944,0.543961,0.9375,3538,0.245247,0.597482,0.882813,3538,0.1845,0.502752,0.929688,3538,0.169787,0.518901,0.9375,3538,0.103034,0.422468,0.953125,3538,0.19376,0.547715,0.914063
3638,0.173051,0.494499,0.941406,3638,0.190531,0.512118,0.945313,3638,0.308657,0.65794,0.914063,3638,0.256767,0.613067,0.902344,3638,0.162212,0.483046,0.933594,3638,0.391389,0.744627,0.898438,3638,0.183614,0.504131,0.9375,3638,0.259071,0.617858,0.910156
3738,0.1237,0.445291,0.945313,3738,0.10667,0.429819,0.945313,3738,0.24396,0.59749,0.908854,3738,0.231779,0.591516,0.898438,3738,0.0996081,0.419953,0.9375,3738,0.225715,0.582351,0.90625,3738,0.110525,0.433084,0.945313,3738,0.26258,0.625515,0.90625
3838,0.180682,0.502018,0.947266,3838,0.160639,0.483745,0.947266,3838,0.246322,0.603499,0.90625,3838,0.311096,0.674015,0.900391,3838,0.130939,0.452114,0.939453,3838,0.212611,0.57256,0.912109,3838,0.183025,0.505825,0.943359,3838,0.266506,0.632463,0.90625
3931,0.383813,0.705652,0.882813,3931,0.503205,0.828408,0.820313,3931,0.556225,0.918625,0.828125,3931,1.02136,1.38825,0.710938,3931,0.725007,1.04746,0.8125,3931,0.700794,1.06469,0.726563,3931,0.451648,0.775704,0.84375,3931,0.987498,1.35625,0.757813
4031,1.2574,1.79988,0.707031,4031,1.30474,1.80793,0.675781,4031,1.41418,1.9322,0.640625,4031,1.33036,1.84809,0.613281,4031,1.31979,1.81804,0.644531,4031,1.51696,2.06471,0.582031,4031,1.23899,1.76804,0.667969,4031,1.34824,1.87796,0.605469
4131,1.16425,1.63443,0.661458,4131,1.07741,1.52241,0.661458,4131,1.37293,1.80913,0.580729,4131,1.37046,1.81296,0.575521,4131,1.17112,1.62806,0.606771,4131,1.78156,2.23477,0.502604,4131,1.17354,1.631,0.643229,4131,1.22528,1.67809,0.585938
4231,0.985013,1.41303,0.642578,4231,0.844726,1.26436,0.658203,4231,1.30411,1.695,0.580078,4231,1.22144,1.62715,0.570313,4231,0.987039,1.42015,0.603516,4231,1.22353,1.62624,0.515625,4231,1.06654,1.49253,0.640625,4231,1.21692,1.62465,0.585938
4324,0.933655,1.3444,0.617188,4324,0.814669,1.2258,0.617188,4324,1.05951,1.42667,0.585938,4324,1.08472,1.47453,0.601563,4324,0.713565,1.13972,0.679688,4324,1.04191,1.4132,0.5625,4324,0.831855,1.23968,0.71875,4324,1.05336,1.43382,0.632813
4424,0.834343,1.2449,0.671875,4424,0.934772,1.35062,0.636719,4424,1.06399,1.41741,0.609375,4424,1.11773,1.49824,0.597656,4424,0.953556,1.37978,0.671875,4424,1.28688,1.63863,0.539063,4424,0.91962,1.32315,0.667969,4424,1.19116,1.56107,0.574219
4524,1.00936,1.42141,0.677083,4524,0.98819,1.40665,0.638021,4524,1.22247,1.57153,0.596354,4524,1.06632,1.44197,0.611979,4524,0.926701,1.35945,0.664063,4524,1.26727,1.61267,0.549479,4524,0.958352,1.36184,0.664063,4524,1.26193,1.63114,0.585938
4624,0.743224,1.16717,0.697266,4624,0.713299,1.14279,0.662109,4624,1.00522,1.35838,0.603516,4624,0.956294,1.34361,0.617188,4624,0.735204,1.17169,0.689453,4624,1.14196,1.4884,0.556641,4624,0.792028,1.20868,0.681641,4624,1.14299,1.51042,0.580078
4717,0.629614,1.05587,0.75,4717,0.628364,1.05968,0.765625,4717,1.01515,1.37455,0.640625,4717,1.04982,1.44373,0.617188,4717,0.636905,1.08485,0.78125,4717,1.0978,1.44737,0.578125,4717,0.637562,1.05914,0.796875,4717,0.941674,1.31944,0.664063
4817,0.670496,1.10873,0.765625,4817,0.855702,1.30626,0.714844,4817,1.10845,1.47407,0.609375,4817,1.04803,1.44859,0.574219,4817,0.797647,1.25513,0.75,4817,0.997849,1.35567,0.597656,4817,0.816546,1.2444,0.765625,4817,1.01313,1.4037,0.65625
4917,0.878179,1.32715,0.744792,4917,0.882645,1.33733,0.705729,4917,1.12782,1.50074,0.59375,4917,1.15931,1.56811,0.575521,4917,0.909673,1.37513,0.736979,4917,1.21468,1.58015,0.588542,4917,0.879926,1.31672,0.744792,4917,1.28223,1.67834,0.627604
5017,0.79014,1.24665,0.736328,5017,0.730769,1.19719,0.707031,5017,0.959554,1.34371,0.617188,5017,0.918083,1.34361,0.587891,5017,0.827804,1.30896,0.738281,5017,1.00822,1.38688,0.603516,5017,0.699506,1.14544,0.748047,5017,0.921971,1.33095,0.636719
5110,0.632755,1.101,0.78125,5110,0.58999,1.06412,0.796875,5110,0.948021,1.34499,0.695313,5110,1.07459,1.5104,0.617188,5110,0.591838,1.08247,0.773438,5110,0.950434,1.34067,0.625,5110,0.681595,1.1391,0.78125,5110,0.882263,1.30456,0.695313
5210,0.630628,1.10285,0.773438,5210,0.779723,1.25827,0.757813,5210,0.861378,1.27095,0.675781,5210,0.854486,1.29856,0.65625,5210,0.734082,1.22802,0.757813,5210,0.944551,1.34683,0.648438,5210,0.744226,1.2101,0.75,5210,0.956694,1.38946,0.65625
5310,0.863307,1.34273,0.757813,5310,0.68654,1.17234,0.755208,5310,1.04193,1.46008,0.669271,5310,1.00933,1.46312,0.65625,5310,0.845367,1.34782,0.747396,5310,1.15795,1.56653,0.614583,5310,0.77705,1.25355,0.736979,5310,1.0442,1.48618,0.632813
5410,0.782655,1.27621,0.744141,5410,0.675851,1.17415,0.755859,5410,0.927548,1.35793,0.660156,5410,0.854858,1.32586,0.660156,5410,0.545949,1.05388,0.769531,5410,0.822852,1.24494,0.632813,5410,0.614487,1.10722,0.75,5410,0.920503,1.37473,0.644531
5503,0.588356,1.08773,0.789063,5503,0.562424,1.06446,0.796875,5503,0.894367,1.33741,0.710938,5503,0.922073,1.40334,0.671875,5503,0.617685,1.13283,0.78125,5503,0.878853,1.31385,0.640625,5503,0.594469,1.09939,0.765625,5503,0.926553,1.39091,0.648438
5603,0.647941,1.15297,0.789063,5603,0.678557,1.19112,0.757813,5603,0.852965,1.30245,0.699219,5603,0.725107,1.20677,0.6875,5603,0.6477,1.16673,0.785156,5603,0.867062,1.31385,0.65625,5603,0.574634,1.07761,0.769531,5603,0.805464,1.2877,0.664063
5703,0.698357,1.20413,0.770833,5703,0.750889,1.26614,0.75,5703,1.12348,1.58465,0.674479,5703,0.999744,1.49329,0.661458,5703,0.768952,1.29723,0.776042,5703,0.911988,1.36717,0.65625,5703,0.775353,1.28655,0.75,5703,0.974492,1.46034,0.671875
5803,0.6511,1.16449,0.767578,5803,0.6394,1.16343,0.75,5803,0.800184,1.27403,0.683594,5803,0.683522,1.18582,0.6875,5803,0.573451,1.10671,0.783203,5803,0.854968,1.32212,0.666016,5803,0.555306,1.0747,0.757813,5803,0.756711,1.25485,0.6875
