step, cross_entropy, loss, train_accuracy
1,2.6807,2.89278,0.0703125
41,1.83262,2.04641,0.3125
81,1.68774,1.901,0.40625
121,1.5502,1.76214,0.476563
161,1.5108,1.72174,0.476563
