step, cross_entropy, loss, train_accuracy
1,2.69147,2.90354,0.0703125
41,1.71844,1.9326,0.414063
81,1.61821,1.83186,0.34375
121,1.59013,1.80272,0.359375
161,1.46184,1.67378,0.484375
