step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
2896,0.00267376,0.215338,1.0,2896,0.00236887,0.214759,1.0,2896,0.00258249,0.215218,1.0,2896,0.00299585,0.214824,1.0,2896,0.00276514,0.214416,1.0,2896,0.00317146,0.214857,1.0,2896,0.00228512,0.21494,1.0,2896,0.0063487,0.218068,1.0
2996,0.00426981,0.216189,1.0,2996,0.00345348,0.215078,1.0,2996,0.00235695,0.214225,1.0,2996,0.00682362,0.217888,1.0,2996,0.00352859,0.214415,1.0,2996,0.00290895,0.213831,1.0,2996,0.00350203,0.215386,1.0,2996,0.0033505,0.214352,1.0
3081,0.00318487,0.214497,1.0,3081,0.00491343,0.215925,1.0,3081,0.00218203,0.213398,1.0,3081,0.00228995,0.212708,1.0,3081,0.0024139,0.212653,1.0,3081,0.00261369,0.212892,1.0,3081,0.00259288,0.213825,1.0,3081,0.00290486,0.213267,1.0
3181,0.00260275,0.213169,1.0,3181,0.00979816,0.220198,1.0,3181,0.00256823,0.213016,1.0,3181,0.00221175,0.211867,1.0,3181,0.00267321,0.21215,1.0,3181,0.0027683,0.212286,1.0,3181,0.00219995,0.212666,1.0,3181,0.00258018,0.212182,1.0
3281,0.00206874,0.211877,1.0,3281,0.00716209,0.216966,1.0,3281,0.00235635,0.212039,1.0,3281,0.00267199,0.211567,1.0,3281,0.00253511,0.211252,1.0,3281,0.00289134,0.211651,1.0,3281,0.00209931,0.211801,1.0,3281,0.00233906,0.211199,1.0
3381,0.0028874,0.211934,1.0,3381,0.0128927,0.222057,1.0,3381,0.00221495,0.211135,1.0,3381,0.00460124,0.212737,1.0,3381,0.00323553,0.211195,1.0,3381,0.00264971,0.210652,1.0,3381,0.0030836,0.212021,1.0,3381,0.00323313,0.211343,1.0
3466,0.00186701,0.210267,1.0,3466,0.0391568,0.24805,0.992188,3466,0.00199556,0.210269,1.0,3466,0.00240079,0.209907,1.0,3466,0.00224126,0.209559,1.0,3466,0.00241444,0.209778,1.0,3466,0.00235492,0.210646,1.0,3466,0.0021174,0.209585,1.0
3566,0.00208712,0.209725,1.0,3566,0.0080296,0.216364,0.996094,3566,0.00238832,0.209901,1.0,3566,0.00314322,0.210017,1.0,3566,0.00248434,0.209047,1.0,3566,0.00256787,0.209178,1.0,3566,0.0020633,0.209594,1.0,3566,0.00224523,0.208955,1.0
3666,0.00184696,0.208724,1.0,3666,0.00264589,0.210255,0.997396,3666,0.00221331,0.208968,1.0,3666,0.0208543,0.227154,1.0,3666,0.00237446,0.208184,1.0,3666,0.00269573,0.208554,1.0,3666,0.00197896,0.208753,1.0,3666,0.00207847,0.208036,1.0
3766,0.0025121,0.208632,1.0,3766,0.00453366,0.21144,0.998047,3766,0.00210616,0.208106,1.0,3766,0.00931101,0.215101,1.0,3766,0.00300792,0.208067,1.0,3766,0.00248702,0.207596,1.0,3766,0.00280458,0.208822,1.0,3766,0.00275387,0.207957,1.0
3851,0.00172897,0.20724,1.0,3851,0.00262834,0.208956,1.0,3851,0.00188884,0.207283,1.0,3851,0.00275714,0.207977,1.0,3851,0.00212628,0.206584,1.0,3851,0.00229301,0.206803,1.0,3851,0.00220702,0.207618,1.0,3851,0.00189962,0.2065,1.0
3951,0.00185188,0.207287,1.0,3951,0.0024624,0.208715,1.0,3951,0.0021693,0.207488,1.0,3951,0.00230106,0.207447,1.0,3951,0.00229539,0.206679,1.0,3951,0.00233718,0.206773,1.0,3951,0.00190801,0.207243,1.0,3951,0.00199036,0.206515,1.0
4051,0.00172384,0.207083,1.0,4051,0.00207032,0.208248,1.0,4051,0.00211816,0.207361,1.0,4051,0.00281383,0.207886,1.0,4051,0.0022265,0.206535,1.0,4051,0.00263009,0.206991,1.0,4051,0.00182719,0.207087,1.0,4051,0.00200797,0.206457,1.0
4151,0.00219337,0.207477,1.0,4151,0.00305702,0.20916,1.0,4151,0.00200114,0.207169,1.0,4151,0.00376297,0.208761,1.0,4151,0.00261702,0.20685,1.0,4151,0.00226819,0.206554,1.0,4151,0.00236474,0.207549,1.0,4151,0.00247364,0.206848,1.0
4236,0.00169021,0.20691,1.0,4236,0.00215495,0.208194,1.0,4236,0.00180629,0.20691,1.0,4236,0.0023658,0.207301,1.0,4236,0.00204172,0.206212,1.0,4236,0.00210636,0.206329,1.0,4236,0.00210976,0.20723,1.0,4236,0.00176089,0.206071,1.0
4336,0.00185097,0.206995,1.0,4336,0.00243673,0.208401,1.0,4336,0.00216983,0.207198,1.0,4336,0.00217066,0.207032,1.0,4336,0.00223504,0.20633,1.0,4336,0.00230597,0.206454,1.0,4336,0.00186858,0.206913,1.0,4336,0.00197772,0.206213,1.0
