step, cross_entropy, loss, train_accuracy
1,2.57342,2.7855,0.0859375
9,2.2358,2.44787,0.164063
17,2.00473,2.21723,0.125
25,1.93639,2.14937,0.234375
33,1.85273,2.06616,0.25
