step, cross_entropy, loss, train_accuracy
1,2.60579,2.81787,0.0859375
9,2.23357,2.44563,0.171875
17,2.09835,2.31076,0.1875
25,1.99523,2.20803,0.25
33,1.84957,2.06281,0.28125
