step_mut49_5MR1bgr, cross_entropy_mut49_5MR1bgr, loss_mut49_5MR1bgr, train_accuracy_mut49_5MR1bgr,step_mut49_5MR1brg, cross_entropy_mut49_5MR1brg, loss_mut49_5MR1brg, train_accuracy_mut49_5MR1brg,step_mut49_5MR1gbr, cross_entropy_mut49_5MR1gbr, loss_mut49_5MR1gbr, train_accuracy_mut49_5MR1gbr,step_mut49_5MR1grb, cross_entropy_mut49_5MR1grb, loss_mut49_5MR1grb, train_accuracy_mut49_5MR1grb,step_mut49_5MR1rbg, cross_entropy_mut49_5MR1rbg, loss_mut49_5MR1rbg, train_accuracy_mut49_5MR1rbg,step_mut49_5MR1rgb, cross_entropy_mut49_5MR1rgb, loss_mut49_5MR1rgb, train_accuracy_mut49_5MR1rgb
1,2.55947,2.77155,0.0859375,1,2.57342,2.7855,0.0859375,1,2.55973,2.77181,0.0859375,1,2.60579,2.81787,0.0859375,1,2.57858,2.79066,0.0859375,1,2.59503,2.8071,0.0859375
9,2.15472,2.36682,0.1875,9,2.2358,2.44787,0.164063,9,2.2062,2.4183,0.1875,9,2.23357,2.44563,0.171875,9,2.14685,2.35897,0.195313,9,2.11949,2.33161,0.140625
17,2.05041,2.26306,0.164063,17,2.00473,2.21723,0.125,17,2.08458,2.29715,0.1875,17,2.09835,2.31076,0.1875,17,1.9943,2.20694,0.21875,17,2.06615,2.27884,0.1875
25,1.86573,2.07891,0.234375,25,1.93639,2.14937,0.234375,25,1.83654,2.04964,0.304688,25,1.99523,2.20803,0.25,25,1.86999,2.08319,0.28125,25,2.00097,2.21441,0.226563
33,1.81044,2.02408,0.257813,33,1.85273,2.06616,0.25,33,1.80256,2.01628,0.328125,33,1.84957,2.06281,0.28125,33,1.73251,1.94625,0.289063,33,1.78687,2.00105,0.28125
