step, cross_entropy, loss, train_accuracy
1,2.55947,2.77155,0.0859375
9,2.15472,2.36682,0.1875
17,2.05041,2.26306,0.164063
25,1.86573,2.07891,0.234375
33,1.81044,2.02408,0.257813
