step, cross_entropy, loss, train_accuracy
1,2.57858,2.79066,0.0859375
9,2.14685,2.35897,0.195313
17,1.9943,2.20694,0.21875
25,1.86999,2.08319,0.28125
33,1.73251,1.94625,0.289063
