step, cross_entropy, loss, train_accuracy
1,2.59503,2.8071,0.0859375
9,2.11949,2.33161,0.140625
17,2.06615,2.27884,0.1875
25,2.00097,2.21441,0.226563
33,1.78687,2.00105,0.28125
